slip_angle_rad,slip_angle_deg,pacejka_fy_magnitude_over_fz,linear_fy_magnitude_over_fz,linear_error
1.183333232852155264e-03,6.779999999999998528e-02,2.127163981745526858e-02,2.020881904099910628e-02,-1.062820776456162297e-03
1.188569220608138308e-03,6.809999999999999387e-02,2.136570067269635831e-02,2.029823859427786620e-02,-1.067462078418492111e-03
1.193805208364121136e-03,6.839999999999998859e-02,2.145976071457042847e-02,2.038765814755661918e-02,-1.072102567013809293e-03
1.199041196120104180e-03,6.869999999999998330e-02,2.155381993950475708e-02,2.047707770083537909e-02,-1.076742238669377988e-03
1.204277183876087225e-03,6.899999999999999190e-02,2.164787834392674706e-02,2.056649725411413554e-02,-1.081381089812611523e-03
1.209513171632070269e-03,6.930000000000000049e-02,2.174193592426394359e-02,2.065591680739289546e-02,-1.086019116871048129e-03
1.214749159388053097e-03,6.959999999999998133e-02,2.183599267694403753e-02,2.074533636067164843e-02,-1.090656316272389098e-03
1.219985147144036141e-03,6.989999999999998992e-02,2.193004859839486204e-02,2.083475591395040835e-02,-1.095292684444453685e-03
1.225221134900019186e-03,7.019999999999999851e-02,2.202410368504436125e-02,2.092417546722916480e-02,-1.099928217815196452e-03
1.230457122656002013e-03,7.049999999999997935e-02,2.211815793332064933e-02,2.101359502050792125e-02,-1.104562912812728087e-03
1.235693110411985058e-03,7.079999999999998794e-02,2.221221133965196881e-02,2.110301457378667769e-02,-1.109196765865291118e-03
1.240929098167968102e-03,7.109999999999998266e-02,2.230626390046670099e-02,2.119243412706543414e-02,-1.113829773401266848e-03
1.246165085923951147e-03,7.139999999999999125e-02,2.240031561219337289e-02,2.128185368034419406e-02,-1.118461931849178831e-03
1.251401073679933975e-03,7.169999999999998597e-02,2.249436647126064684e-02,2.137127323362294704e-02,-1.123093237637699804e-03
1.256637061435917019e-03,7.199999999999998068e-02,2.258841647409734130e-02,2.146069278690170695e-02,-1.127723687195634344e-03
1.261873049191900064e-03,7.229999999999998928e-02,2.268246561713241696e-02,2.155011234018046340e-02,-1.132353276951953563e-03
1.267109036947883108e-03,7.259999999999999787e-02,2.277651389679495250e-02,2.163953189345922332e-02,-1.136982003335729186e-03
1.272345024703865936e-03,7.289999999999997871e-02,2.287056130951419658e-02,2.172895144673797629e-02,-1.141609862776220286e-03
1.277581012459848980e-03,7.319999999999998730e-02,2.296460785171955052e-02,2.181837100001673621e-02,-1.146236851702814308e-03
1.282817000215832025e-03,7.349999999999999589e-02,2.305865351984053360e-02,2.190779055329549266e-02,-1.150862966545040944e-03
1.288052987971815069e-03,7.379999999999999061e-02,2.315269831030683165e-02,2.199721010657425257e-02,-1.155488203732579072e-03
1.293288975727797897e-03,7.409999999999998532e-02,2.324674221954826578e-02,2.208662965985300555e-02,-1.160112559695260226e-03
1.298524963483780941e-03,7.439999999999999392e-02,2.334078524399482366e-02,2.217604921313176200e-02,-1.164736030863061655e-03
1.303760951239763986e-03,7.469999999999998863e-02,2.343482738007660743e-02,2.226546876641052192e-02,-1.169358613666085511e-03
1.308996938995747030e-03,7.499999999999999722e-02,2.352886862422389966e-02,2.235488831968927836e-02,-1.173980304534621294e-03
1.314232926751729858e-03,7.529999999999997806e-02,2.362290897286711475e-02,2.244430787296803481e-02,-1.178601099899079935e-03
1.319468914507712903e-03,7.559999999999998666e-02,2.371694842243683363e-02,2.253372742624679126e-02,-1.183220996190042368e-03
1.324704902263695947e-03,7.589999999999999525e-02,2.381098696936376907e-02,2.262314697952555118e-02,-1.187839989838217897e-03
1.329940890019678992e-03,7.619999999999998996e-02,2.390502461007879345e-02,2.271256653280430762e-02,-1.192458077274485828e-03
1.335176877775661819e-03,7.649999999999998468e-02,2.399906134101292138e-02,2.280198608608306407e-02,-1.197075254929857308e-03
1.340412865531644864e-03,7.679999999999999327e-02,2.409309715859734441e-02,2.289140563936182052e-02,-1.201691519235523892e-03
1.345648853287627908e-03,7.709999999999998799e-02,2.418713205926339288e-02,2.298082519264058043e-02,-1.206306866622812446e-03
1.350884841043610736e-03,7.739999999999998270e-02,2.428116603944252549e-02,2.307024474591933341e-02,-1.210921293523192083e-03
1.356120828799593780e-03,7.769999999999999130e-02,2.437519909556640565e-02,2.315966429919808986e-02,-1.215534796368315795e-03
1.361356816555576825e-03,7.799999999999998601e-02,2.446923122406681125e-02,2.324908385247684978e-02,-1.220147371589961477e-03
1.366592804311559869e-03,7.829999999999999460e-02,2.456326242137568325e-02,2.333850340575560622e-02,-1.224759015620077024e-03
1.371828792067542697e-03,7.859999999999998932e-02,2.465729268392512566e-02,2.342792295903436267e-02,-1.229369724890762988e-03
1.377064779823525742e-03,7.889999999999998403e-02,2.475132200814740904e-02,2.351734251231311912e-02,-1.233979495834289924e-03
1.382300767579508786e-03,7.919999999999999263e-02,2.484535039047493232e-02,2.360676206559187904e-02,-1.238588324883053288e-03
1.387536755335491831e-03,7.949999999999998734e-02,2.493937782734028177e-02,2.369618161887063548e-02,-1.243196208469646291e-03
1.392772743091474658e-03,7.979999999999998206e-02,2.503340431517617204e-02,2.378560117214939193e-02,-1.247803143026780109e-03
1.398008730847457703e-03,8.009999999999999065e-02,2.512742985041551205e-02,2.387502072542814838e-02,-1.252409124987363676e-03
1.403244718603440747e-03,8.039999999999998537e-02,2.522145442949133565e-02,2.396444027870690829e-02,-1.257014150784427353e-03
1.408480706359423792e-03,8.069999999999999396e-02,2.531547804883686748e-02,2.405385983198566474e-02,-1.261618216851202734e-03
1.413716694115406619e-03,8.099999999999998868e-02,2.540950070488546056e-02,2.414327938526441772e-02,-1.266221319621042840e-03
1.418952681871389664e-03,8.129999999999998339e-02,2.550352239407066568e-02,2.423269893854317764e-02,-1.270823455527488044e-03
1.424188669627372708e-03,8.159999999999999198e-02,2.559754311282615852e-02,2.432211849182193408e-02,-1.275424621004224435e-03
1.429424657383355753e-03,8.189999999999998670e-02,2.569156285758579863e-02,2.441153804510069400e-02,-1.280024812485104635e-03
1.434660645139338581e-03,8.219999999999998141e-02,2.578558162478360519e-02,2.450095759837944698e-02,-1.284624026404158209e-03
1.439896632895321625e-03,8.249999999999999001e-02,2.587959941085375692e-02,2.459037715165820689e-02,-1.289222259195550030e-03
1.445132620651304670e-03,8.279999999999998472e-02,2.597361621223061648e-02,2.467979670493696334e-02,-1.293819507293653137e-03
1.450368608407287714e-03,8.309999999999999332e-02,2.606763202534868179e-02,2.476921625821572326e-02,-1.298415767132958532e-03
1.455604596163270542e-03,8.339999999999998803e-02,2.616164684664261039e-02,2.485863581149447624e-02,-1.303011035148134156e-03
1.460840583919253586e-03,8.369999999999998275e-02,2.625566067254727839e-02,2.494805536477323268e-02,-1.307605307774045711e-03
1.466076571675236631e-03,8.399999999999999134e-02,2.634967349949767293e-02,2.503747491805199260e-02,-1.312198581445680329e-03
1.471312559431219458e-03,8.429999999999998606e-02,2.644368532392898236e-02,2.512689447133074558e-02,-1.316790852598236777e-03
1.476548547187202503e-03,8.459999999999998077e-02,2.653769614227653381e-02,2.521631402460950550e-02,-1.321382117667028316e-03
1.481784534943185547e-03,8.489999999999998936e-02,2.663170595097585566e-02,2.530573357788826194e-02,-1.325972373087593720e-03
1.487020522699168592e-03,8.519999999999999796e-02,2.672571474646261158e-02,2.539515313116702186e-02,-1.330561615295589722e-03
1.492256510455151420e-03,8.549999999999997879e-02,2.681972252517267341e-02,2.548457268444577484e-02,-1.335149840726898574e-03
1.497492498211134464e-03,8.579999999999998739e-02,2.691372928354204483e-02,2.557399223772453475e-02,-1.339737045817510075e-03
1.502728485967117509e-03,8.609999999999998210e-02,2.700773501800691687e-02,2.566341179100329120e-02,-1.344323227003625665e-03
1.507964473723100553e-03,8.639999999999999070e-02,2.710173972500366443e-02,2.575283134428205112e-02,-1.348908380721613315e-03
1.513200461479083381e-03,8.669999999999998541e-02,2.719574340096880122e-02,2.584225089756080410e-02,-1.353492503407997122e-03
1.518436449235066425e-03,8.699999999999998013e-02,2.728974604233905255e-02,2.593167045083956054e-02,-1.358075591499492002e-03
1.523672436991049470e-03,8.729999999999998872e-02,2.738374764555128946e-02,2.602109000411832046e-02,-1.362657641432968997e-03
1.528908424747032514e-03,8.759999999999999731e-02,2.747774820704256687e-02,2.611050955739707691e-02,-1.367238649645489967e-03
1.534144412503015342e-03,8.789999999999997815e-02,2.757174772325010625e-02,2.619992911067583335e-02,-1.371818612574272900e-03
1.539380400258998386e-03,8.819999999999998674e-02,2.766574619061132681e-02,2.628934866395458980e-02,-1.376397526656737008e-03
1.544616388014981431e-03,8.849999999999999534e-02,2.775974360556378653e-02,2.637876821723334972e-02,-1.380975388330436815e-03
1.549852375770964475e-03,8.879999999999999005e-02,2.785373996454524465e-02,2.646818777051210617e-02,-1.385552194033138479e-03
1.555088363526947303e-03,8.909999999999998477e-02,2.794773526399363384e-02,2.655760732379086261e-02,-1.390127940202771223e-03
1.560324351282930348e-03,8.939999999999997948e-02,2.804172950034707068e-02,2.664702687706961906e-02,-1.394702623277451620e-03
1.565560339038913392e-03,8.969999999999998808e-02,2.813572267004382441e-02,2.673644643034837898e-02,-1.399276239695445428e-03
1.570796326794896220e-03,8.999999999999998279e-02,2.822971476952236200e-02,2.682586598362713196e-02,-1.403848785895230045e-03
1.576032314550879264e-03,9.029999999999997751e-02,2.832370579522133433e-02,2.691528553690588840e-02,-1.408420258315445928e-03
1.581268302306862309e-03,9.059999999999998610e-02,2.841769574357955880e-02,2.700470509018464832e-02,-1.412990653394910479e-03
1.586504290062845353e-03,9.089999999999999469e-02,2.851168461103603669e-02,2.709412464346340477e-02,-1.417559967572631918e-03
1.591740277818828181e-03,9.119999999999997553e-02,2.860567239402994968e-02,2.718354419674216121e-02,-1.422128197287788470e-03
1.596976265574811225e-03,9.149999999999998412e-02,2.869965908900067031e-02,2.727296375002091766e-02,-1.426695338979752647e-03
1.602212253330794270e-03,9.179999999999999272e-02,2.879364469238773067e-02,2.736238330329967758e-02,-1.431261389088053088e-03
1.607448241086777314e-03,9.209999999999998743e-02,2.888762920063087103e-02,2.745180285657843403e-02,-1.435826344052437004e-03
1.612684228842760142e-03,9.239999999999998215e-02,2.898161261016999821e-02,2.754122240985719047e-02,-1.440390200312807734e-03
1.617920216598743187e-03,9.269999999999999074e-02,2.907559491744521676e-02,2.763064196313594692e-02,-1.444952954309269844e-03
1.623156204354726231e-03,9.299999999999998546e-02,2.916957611889679086e-02,2.772006151641470684e-02,-1.449514602482084025e-03
1.628392192110709276e-03,9.329999999999999405e-02,2.926355621096520324e-02,2.780948106969346328e-02,-1.454075141271739952e-03
1.633628179866692103e-03,9.359999999999997489e-02,2.935753519009108234e-02,2.789890062297221626e-02,-1.458634567118866077e-03
1.638864167622675148e-03,9.389999999999998348e-02,2.945151305271528561e-02,2.798832017625097618e-02,-1.463192876464309428e-03
1.644100155378658192e-03,9.419999999999999207e-02,2.954548979527882660e-02,2.807773972952973263e-02,-1.467750065749093974e-03
1.649336143134641237e-03,9.449999999999998679e-02,2.963946541422291664e-02,2.816715928280849254e-02,-1.472306131414424096e-03
1.654572130890624064e-03,9.479999999999998150e-02,2.973343990598894745e-02,2.825657883608724552e-02,-1.476861069901701934e-03
1.659808118646607109e-03,9.509999999999999010e-02,2.982741326701852241e-02,2.834599838936600544e-02,-1.481414877652516976e-03
1.665044106402590153e-03,9.539999999999998481e-02,2.992138549375339754e-02,2.843541794264476189e-02,-1.485967551108635654e-03
1.670280094158573198e-03,9.569999999999999341e-02,3.001535658263555090e-02,2.852483749592352180e-02,-1.490519086712029095e-03
1.675516081914556026e-03,9.599999999999998812e-02,3.010932653010713056e-02,2.861425704920227478e-02,-1.495069480904855780e-03
1.680752069670539070e-03,9.629999999999998284e-02,3.020329533261048582e-02,2.870367660248103470e-02,-1.499618730129451127e-03
1.685988057426522115e-03,9.659999999999999143e-02,3.029726298658816375e-02,2.879309615575979114e-02,-1.504166830828372603e-03
1.691224045182504942e-03,9.689999999999998614e-02,3.039122948848287445e-02,2.888251570903854412e-02,-1.508713779444330327e-03
1.696460032938487987e-03,9.719999999999998086e-02,3.048519483473754663e-02,2.897193526231730404e-02,-1.513259572420242588e-03
1.701696020694471031e-03,9.749999999999998945e-02,3.057915902179530673e-02,2.906135481559606049e-02,-1.517804206199246247e-03
1.706932008450454076e-03,9.779999999999998417e-02,3.067312204609945817e-02,2.915077436887482040e-02,-1.522347677224637763e-03
1.712167996206436903e-03,9.809999999999997888e-02,3.076708390409349514e-02,2.924019392215357338e-02,-1.526889981939921759e-03
1.717403983962419948e-03,9.839999999999998748e-02,3.086104459222112698e-02,2.932961347543233330e-02,-1.531431116788793678e-03
1.722639971718402992e-03,9.869999999999998219e-02,3.095500410692624341e-02,2.941903302871108974e-02,-1.535971078215153662e-03
1.727875959474386037e-03,9.899999999999999079e-02,3.104896244465293192e-02,2.950845258198984966e-02,-1.540509862663082263e-03
1.733111947230368865e-03,9.929999999999998550e-02,3.114291960184547431e-02,2.959787213526860264e-02,-1.545047466576871670e-03
1.738347934986351909e-03,9.959999999999998022e-02,3.123687557494837091e-02,2.968729168854736256e-02,-1.549583886401008359e-03
1.743583922742334954e-03,9.989999999999998881e-02,3.133083036040629210e-02,2.977671124182611900e-02,-1.554119118580173098e-03
1.748819910498317998e-03,1.001999999999999835e-01,3.142478395466412333e-02,2.986613079510487545e-02,-1.558653159559247880e-03
1.754055898254300826e-03,1.004999999999999782e-01,3.151873635416692354e-02,2.995555034838363190e-02,-1.563186005783291643e-03
1.759291886010283870e-03,1.007999999999999868e-01,3.161268755536000841e-02,3.004496990166238835e-02,-1.567717653697620062e-03
1.764527873766266915e-03,1.010999999999999815e-01,3.170663755468882544e-02,3.013438945494114826e-02,-1.572248099747677180e-03
1.769763861522249959e-03,1.013999999999999901e-01,3.180058634859907196e-02,3.022380900821990471e-02,-1.576777340379167253e-03
1.774999849278232787e-03,1.016999999999999849e-01,3.189453393353661875e-02,3.031322856149866116e-02,-1.581305372037957596e-03
1.780235837034215831e-03,1.019999999999999796e-01,3.198848030594755171e-02,3.040264811477741760e-02,-1.585832191170134103e-03
1.785471824790198876e-03,1.022999999999999882e-01,3.208242546227815795e-02,3.049206766805617752e-02,-1.590357794221980425e-03
1.790707812546181704e-03,1.025999999999999829e-01,3.217636939897493276e-02,3.058148722133493050e-02,-1.594882177640002258e-03
1.795943800302164748e-03,1.028999999999999776e-01,3.227031211248455878e-02,3.067090677461368695e-02,-1.599405337870871829e-03
1.801179788058147793e-03,1.031999999999999862e-01,3.236425359925394069e-02,3.076032632789244686e-02,-1.603927271361493823e-03
1.806415775814130837e-03,1.034999999999999809e-01,3.245819385573017746e-02,3.084974588117120331e-02,-1.608447974558974147e-03
1.811651763570113665e-03,1.037999999999999756e-01,3.255213287836057623e-02,3.093916543444995976e-02,-1.612967443910616472e-03
1.816887751326096709e-03,1.040999999999999842e-01,3.264607066359263843e-02,3.102858498772871620e-02,-1.617485675863922223e-03
1.822123739082079754e-03,1.043999999999999789e-01,3.274000720787411528e-02,3.111800454100747612e-02,-1.622002666866639159e-03
1.827359726838062798e-03,1.046999999999999875e-01,3.283394250765291067e-02,3.120742409428623257e-02,-1.626518413366678101e-03
1.832595714594045626e-03,1.049999999999999822e-01,3.292787655937715052e-02,3.129684364756498555e-02,-1.631032911812164976e-03
1.837831702350028670e-03,1.052999999999999770e-01,3.302180935949522445e-02,3.138626320084374893e-02,-1.635546158651475512e-03
1.843067690106011715e-03,1.055999999999999855e-01,3.311574090445563306e-02,3.147568275412250538e-02,-1.640058150333127684e-03
1.848303677861994759e-03,1.058999999999999941e-01,3.320967119070717538e-02,3.156510230740126183e-02,-1.644568883305913554e-03
1.853539665617977587e-03,1.061999999999999750e-01,3.330360021469880305e-02,3.165452186068001827e-02,-1.649078354018784776e-03
1.858775653373960631e-03,1.064999999999999836e-01,3.339752797287971059e-02,3.174394141395877472e-02,-1.653586558920935867e-03
1.864011641129943676e-03,1.067999999999999922e-01,3.349145446169928680e-02,3.183336096723753117e-02,-1.658093494461755635e-03
