slip_angle_deg,slip_angle_rad,normalized_fy
1.433999999999999631e+01,2.502802147359867724e-01,-1.041194458144691248e+00
1.439999999999999858e+01,2.513274122871834160e-01,-1.040858705596387157e+00
1.446000000000000085e+01,2.523746098383800596e-01,-1.040519615811437593e+00
1.451999999999999602e+01,2.534218073895765921e-01,-1.040177315784145851e+00
1.457999999999999829e+01,2.544690049407732357e-01,-1.039831929254246612e+00
1.464000000000000057e+01,2.555162024919698793e-01,-1.039483576784342445e+00
1.469999999999999574e+01,2.565634000431663564e-01,-1.039132375835631450e+00
1.475999999999999801e+01,2.576105975943630000e-01,-1.038778440841960027e+00
1.482000000000000028e+01,2.586577951455596436e-01,-1.038421883282227620e+00
1.487999999999999545e+01,2.597049926967561762e-01,-1.038062811751176540e+00
1.493999999999999773e+01,2.607521902479528197e-01,-1.037701332028591494e+00
1.500000000000000000e+01,2.617993877991494078e-01,-1.037337547146944150e+00
1.505999999999999517e+01,2.628465853503459404e-01,-1.036971557457506465e+00
1.511999999999999744e+01,2.638937829015425840e-01,-1.036603460694964784e+00
1.517999999999999972e+01,2.649409804527392276e-01,-1.036233352040563549e+00
1.523999999999999488e+01,2.659881780039357602e-01,-1.035861324183806609e+00
1.529999999999999716e+01,2.670353755551323482e-01,-1.035487467382743221e+00
1.535999999999999943e+01,2.680825731063289918e-01,-1.035111869522870265e+00
1.542000000000000171e+01,2.691297706575256354e-01,-1.034734616174675548e+00
1.547999999999999687e+01,2.701769682087221680e-01,-1.034355790649848617e+00
1.553999999999999915e+01,2.712241657599188116e-01,-1.033975474056192168e+00
1.560000000000000142e+01,2.722713633111154552e-01,-1.033593745351252480e+00
1.565999999999999659e+01,2.733185608623119323e-01,-1.033210681394703512e+00
1.571999999999999886e+01,2.743657584135085759e-01,-1.032826356999504869e+00
1.578000000000000114e+01,2.754129559647052194e-01,-1.032440844981863171e+00
1.583999999999999631e+01,2.764601535159017520e-01,-1.032054216210018804e+00
1.589999999999999858e+01,2.775073510670983956e-01,-1.031666539651887593e+00
1.596000000000000085e+01,2.785545486182949837e-01,-1.031277882421578029e+00
1.601999999999999602e+01,2.796017461694915163e-01,-1.030888309824810278e+00
1.607999999999999829e+01,2.806489437206881599e-01,-1.030497885403260483e+00
1.614000000000000057e+01,2.816961412718848035e-01,-1.030106670977853911e+00
1.619999999999999574e+01,2.827433388230813360e-01,-1.029714726691031146e+00
1.625999999999999801e+01,2.837905363742779241e-01,-1.029322111048007082e+00
1.632000000000000028e+01,2.848377339254745677e-01,-1.028928880957048708e+00
1.637999999999999545e+01,2.858849314766711003e-01,-1.028535091768790988e+00
1.643999999999999773e+01,2.869321290278677439e-01,-1.028140797314613719e+00
1.650000000000000000e+01,2.879793265790643875e-01,-1.027746049944100903e+00
1.655999999999999517e+01,2.890265241302608645e-01,-1.027350900561601055e+00
1.661999999999999744e+01,2.900737216814575081e-01,-1.026955398661911767e+00
1.667999999999999972e+01,2.911209192326541517e-01,-1.026559592365106965e+00
1.673999999999999488e+01,2.921681167838506843e-01,-1.026163528450526607e+00
1.679999999999999716e+01,2.932153143350473279e-01,-1.025767252389947926e+00
1.685999999999999943e+01,2.942625118862439715e-01,-1.025370808379957754e+00
1.692000000000000171e+01,2.953097094374406151e-01,-1.024974239373543927e+00
1.697999999999999687e+01,2.963569069886370921e-01,-1.024577587110924171e+00
1.703999999999999915e+01,2.974041045398337357e-01,-1.024180892149628708e+00
1.710000000000000142e+01,2.984513020910303793e-01,-1.023784193893857442e+00
1.715999999999999659e+01,2.994984996422269119e-01,-1.023387530623124597e+00
1.721999999999999886e+01,3.005456971934235555e-01,-1.022990939520209031e+00
1.728000000000000114e+01,3.015928947446201436e-01,-1.022594456698430188e+00
1.733999999999999631e+01,3.026400922958166761e-01,-1.022198117228257930e+00
1.739999999999999858e+01,3.036872898470133197e-01,-1.021801955163279763e+00
1.746000000000000085e+01,3.047344873982099633e-01,-1.021406003565535681e+00
1.751999999999999602e+01,3.057816849494064404e-01,-1.021010294530236617e+00
1.757999999999999829e+01,3.068288825006030840e-01,-1.020614859209884040e+00
1.764000000000000057e+01,3.078760800517997276e-01,-1.020219727837799795e+00
1.769999999999999574e+01,3.089232776029962602e-01,-1.019824929751085296e+00
1.775999999999999801e+01,3.099704751541929038e-01,-1.019430493413020278e+00
1.782000000000000028e+01,3.110176727053895473e-01,-1.019036446434915977e+00
1.787999999999999545e+01,3.120648702565860244e-01,-1.018642815597436302e+00
1.793999999999999773e+01,3.131120678077826680e-01,-1.018249626871397640e+00
1.800000000000000000e+01,3.141592653589793116e-01,-1.017856905438062398e+00
1.805999999999999517e+01,3.152064629101758442e-01,-1.017464675708936728e+00
1.811999999999999744e+01,3.162536604613724878e-01,-1.017072961345085069e+00
1.817999999999999972e+01,3.173008580125691314e-01,-1.016681785275973304e+00
1.823999999999999488e+01,3.183480555637656084e-01,-1.016291169717850718e+00
1.829999999999999716e+01,3.193952531149622520e-01,-1.015901136191683873e+00
1.835999999999999943e+01,3.204424506661588956e-01,-1.015511705540652398e+00
1.842000000000000171e+01,3.214896482173555392e-01,-1.015122897947215330e+00
1.847999999999999687e+01,3.225368457685520718e-01,-1.014734732949762464e+00
1.853999999999999915e+01,3.235840433197486599e-01,-1.014347229458856470e+00
1.860000000000000142e+01,3.246312408709453035e-01,-1.013960405773079776e+00
1.865999999999999659e+01,3.256784384221418360e-01,-1.013574279594492644e+00
1.871999999999999886e+01,3.267256359733384796e-01,-1.013188868043712443e+00
1.878000000000000114e+01,3.277728335245351232e-01,-1.012804187674626100e+00
1.883999999999999631e+01,3.288200310757316003e-01,-1.012420254488740401e+00
1.889999999999999858e+01,3.298672286269282439e-01,-1.012037083949181904e+00
1.896000000000000085e+01,3.309144261781248875e-01,-1.011654690994355565e+00
1.901999999999999602e+01,3.319616237293214200e-01,-1.011273090051266310e+00
1.907999999999999829e+01,3.330088212805180636e-01,-1.010892295048516853e+00
1.914000000000000057e+01,3.340560188317147072e-01,-1.010512319428986672e+00
1.919999999999999574e+01,3.351032163829111843e-01,-1.010133176162200552e+00
1.925999999999999801e+01,3.361504139341078279e-01,-1.009754877756394054e+00
1.932000000000000028e+01,3.371976114853044715e-01,-1.009377436270284090e+00
1.937999999999999545e+01,3.382448090365010041e-01,-1.009000863324551300e+00
1.943999999999999773e+01,3.392920065876976476e-01,-1.008625170113041092e+00
1.950000000000000000e+01,3.403392041388942357e-01,-1.008250367413691340e+00
1.955999999999999517e+01,3.413864016900907683e-01,-1.007876465599190308e+00
1.961999999999999744e+01,3.424335992412874119e-01,-1.007503474647377439e+00
1.967999999999999972e+01,3.434807967924840555e-01,-1.007131404151385246e+00
1.973999999999999488e+01,3.445279943436805881e-01,-1.006760263329536942e+00
1.979999999999999716e+01,3.455751918948771761e-01,-1.006390061034998062e+00
1.985999999999999943e+01,3.466223894460738197e-01,-1.006020805765195814e+00
1.992000000000000171e+01,3.476695869972704633e-01,-1.005652505671003727e+00
1.997999999999999687e+01,3.487167845484669959e-01,-1.005285168565705378e+00
2.003999999999999915e+01,3.497639820996636395e-01,-1.004918801933735173e+00
2.010000000000000142e+01,3.508111796508602831e-01,-1.004553412939208856e+00
2.015999999999999659e+01,3.518583772020567602e-01,-1.004189008434241748e+00
2.021999999999999886e+01,3.529055747532534038e-01,-1.003825594967065360e+00
2.028000000000000114e+01,3.539527723044500473e-01,-1.003463178789946397e+00
2.033999999999999631e+01,3.549999698556465799e-01,-1.003101765866909245e+00
2.039999999999999858e+01,3.560471674068432235e-01,-1.002741361881270610e+00
2.046000000000000085e+01,3.570943649580398671e-01,-1.002381972242992081e+00
2.051999999999999602e+01,3.581415625092363442e-01,-1.002023602095848620e+00
2.057999999999999829e+01,3.591887600604329878e-01,-1.001666256324424964e+00
2.064000000000000057e+01,3.602359576116296314e-01,-1.001309939560940165e+00
2.069999999999999574e+01,3.612831551628261639e-01,-1.000954656191903380e+00
2.075999999999999801e+01,3.623303527140227520e-01,-1.000600410364609782e+00
2.082000000000000028e+01,3.633775502652193956e-01,-1.000247205993474608e+00
2.087999999999999545e+01,3.644247478164159282e-01,-9.998950467662144348e-01
2.093999999999999773e+01,3.654719453676125718e-01,-9.995439361498762443e-01
2.100000000000000000e+01,3.665191429188092154e-01,-9.991938773967189436e-01
2.105999999999999517e+01,3.675663404700056924e-01,-9.988448735499516618e-01
2.111999999999999744e+01,3.686135380212023360e-01,-9.984969274493306068e-01
2.117999999999999972e+01,3.696607355723989796e-01,-9.981500417366200306e-01
2.123999999999999488e+01,3.707079331235955122e-01,-9.978042188609189678e-01
2.129999999999999716e+01,3.717551306747921558e-01,-9.974594610838583009e-01
2.135999999999999943e+01,3.728023282259887994e-01,-9.971157704846690395e-01
2.141999999999999460e+01,3.738495257771852764e-01,-9.967731489651290300e-01
2.147999999999999687e+01,3.748967233283819200e-01,-9.964315982543867634e-01
2.153999999999999915e+01,3.759439208795785636e-01,-9.960911199136674998e-01
2.160000000000000142e+01,3.769911184307752072e-01,-9.957517153408649291e-01
2.165999999999999659e+01,3.780383159819717398e-01,-9.954133857750190328e-01
2.171999999999999886e+01,3.790855135331683834e-01,-9.950761323006865888e-01
2.178000000000000114e+01,3.801327110843649715e-01,-9.947399558522014296e-01
2.183999999999999631e+01,3.811799086355615040e-01,-9.944048572178343370e-01
2.189999999999999858e+01,3.822271061867581476e-01,-9.940708370438471331e-01
2.196000000000000085e+01,3.832743037379547912e-01,-9.937378958384507355e-01
2.201999999999999602e+01,3.843215012891513238e-01,-9.934060339756639602e-01
2.207999999999999829e+01,3.853686988403479119e-01,-9.930752516990787315e-01
2.214000000000000057e+01,3.864158963915445555e-01,-9.927455491255334774e-01
2.219999999999999574e+01,3.874630939427410881e-01,-9.924169262486958187e-01
2.225999999999999801e+01,3.885102914939377317e-01,-9.920893829425566635e-01
2.232000000000000028e+01,3.895574890451343752e-01,-9.917629189648413668e-01
2.237999999999999545e+01,3.906046865963308523e-01,-9.914375339603332948e-01
2.243999999999999773e+01,3.916518841475274959e-01,-9.911132274641192286e-01
2.250000000000000000e+01,3.926990816987241395e-01,-9.907899989047536105e-01
2.255999999999999517e+01,3.937462792499206721e-01,-9.904678476073451865e-01
2.261999999999999744e+01,3.947934768011173157e-01,-9.901467727965679311e-01
2.267999999999999972e+01,3.958406743523139593e-01,-9.898267735995978089e-01
2.273999999999999488e+01,3.968878719035104363e-01,-9.895078490489787049e-01
2.279999999999999716e+01,3.979350694547070799e-01,-9.891899980854155228e-01
2.285999999999999943e+01,3.989822670059037235e-01,-9.888732195605002273e-01
2.291999999999999460e+01,4.000294645571002561e-01,-9.885575122393711611e-01
2.297999999999999687e+01,4.010766621082968997e-01,-9.882428748033051935e-01
2.303999999999999915e+01,4.021238596594934878e-01,-9.879293058522480298e-01
2.310000000000000142e+01,4.031710572106901314e-01,-9.876168039072807936e-01
2.315999999999999659e+01,4.042182547618866639e-01,-9.873053674130254365e-01
2.321999999999999886e+01,4.052654523130833075e-01,-9.869949947399931922e-01
2.328000000000000114e+01,4.063126498642799511e-01,-9.866856841868724137e-01
2.333999999999999631e+01,4.073598474154764282e-01,-9.863774339827612314e-01
2.339999999999999858e+01,4.084070449666730718e-01,-9.860702422893448116e-01
2.346000000000000085e+01,4.094542425178697154e-01,-9.857641072030189910e-01
2.351999999999999602e+01,4.105014400690662479e-01,-9.854590267569613982e-01
2.357999999999999829e+01,4.115486376202628915e-01,-9.851549989231505045e-01
2.364000000000000057e+01,4.125958351714595351e-01,-9.848520216143357153e-01
2.369999999999999574e+01,4.136430327226560122e-01,-9.845500926859582780e-01
2.375999999999999801e+01,4.146902302738526558e-01,-9.842492099380240056e-01
2.382000000000000028e+01,4.157374278250492994e-01,-9.839493711169305934e-01
2.387999999999999545e+01,4.167846253762458320e-01,-9.836505739172484164e-01
2.393999999999999773e+01,4.178318229274424755e-01,-9.833528159834576954e-01
2.400000000000000000e+01,4.188790204786391191e-01,-9.830560949116425862e-01
2.405999999999999517e+01,4.199262180298355962e-01,-9.827604082511417483e-01
2.411999999999999744e+01,4.209734155810322398e-01,-9.824657535061604996e-01
2.417999999999999972e+01,4.220206131322288834e-01,-9.821721281373388956e-01
2.423999999999999488e+01,4.230678106834254160e-01,-9.818795295632846143e-01
2.429999999999999716e+01,4.241150082346220040e-01,-9.815879551620645405e-01
2.435999999999999943e+01,4.251622057858186476e-01,-9.812974022726607126e-01
2.441999999999999460e+01,4.262094033370151802e-01,-9.810078681963885217e-01
2.447999999999999687e+01,4.272566008882118238e-01,-9.807193501982802708e-01
2.453999999999999915e+01,4.283037984394084674e-01,-9.804318455084343187e-01
2.460000000000000142e+01,4.293509959906051110e-01,-9.801453513233289172e-01
2.465999999999999659e+01,4.303981935418015881e-01,-9.798598648071036310e-01
2.471999999999999886e+01,4.314453910929982317e-01,-9.795753830928093375e-01
2.478000000000000114e+01,4.324925886441948752e-01,-9.792919032836248094e-01
2.483999999999999631e+01,4.335397861953914078e-01,-9.790094224540447643e-01
2.489999999999999858e+01,4.345869837465880514e-01,-9.787279376510357176e-01
2.496000000000000085e+01,4.356341812977846950e-01,-9.784474458951637477e-01
2.501999999999999602e+01,4.366813788489811721e-01,-9.781679441816938381e-01
2.507999999999999829e+01,4.377285764001778157e-01,-9.778894294816601329e-01
2.514000000000000057e+01,4.387757739513744593e-01,-9.776118987429101015e-01
2.519999999999999574e+01,4.398229715025709918e-01,-9.773353488911210585e-01
2.525999999999999801e+01,4.408701690537676354e-01,-9.770597768307913711e-01
2.532000000000000028e+01,4.419173666049642235e-01,-9.767851794462067971e-01
2.537999999999999545e+01,4.429645641561607561e-01,-9.765115536023802889e-01
2.543999999999999773e+01,4.440117617073573997e-01,-9.762388961459693704e-01
2.550000000000000000e+01,4.450589592585540433e-01,-9.759672039061694226e-01
2.555999999999999517e+01,4.461061568097505203e-01,-9.756964736955829887e-01
2.561999999999999744e+01,4.471533543609471639e-01,-9.754267023110683166e-01
2.567999999999999972e+01,4.482005519121438075e-01,-9.751578865345644775e-01
2.573999999999999488e+01,4.492477494633403401e-01,-9.748900231338957223e-01
2.579999999999999716e+01,4.502949470145369837e-01,-9.746231088635550766e-01
2.585999999999999943e+01,4.513421445657336273e-01,-9.743571404654666201e-01
2.591999999999999460e+01,4.523893421169301043e-01,-9.740921146697292254e-01
2.597999999999999687e+01,4.534365396681267479e-01,-9.738280281953396456e-01
2.603999999999999915e+01,4.544837372193233915e-01,-9.735648777508971730e-01
2.610000000000000142e+01,4.555309347705200351e-01,-9.733026600352895352e-01
2.615999999999999659e+01,4.565781323217165677e-01,-9.730413717383612493e-01
2.621999999999999886e+01,4.576253298729132113e-01,-9.727810095415635461e-01
2.628000000000000114e+01,4.586725274241097994e-01,-9.725215701185873085e-01
2.633999999999999631e+01,4.597197249753063319e-01,-9.722630501359791344e-01
2.639999999999999858e+01,4.607669225265029755e-01,-9.720054462537415230e-01
2.646000000000000085e+01,4.618141200776996191e-01,-9.717487551259166301e-01
2.651999999999999602e+01,4.628613176288961517e-01,-9.714929734011539253e-01
2.657999999999999829e+01,4.639085151800927398e-01,-9.712380977232631940e-01
2.664000000000000057e+01,4.649557127312893834e-01,-9.709841247317519963e-01
2.669999999999999574e+01,4.660029102824859160e-01,-9.707310510623500255e-01
2.675999999999999801e+01,4.670501078336825596e-01,-9.704788733475167017e-01
2.682000000000000028e+01,4.680973053848792031e-01,-9.702275882169382193e-01
2.687999999999999545e+01,4.691445029360756802e-01,-9.699771922980072736e-01
2.693999999999999773e+01,4.701917004872723238e-01,-9.697276822162926857e-01
2.700000000000000000e+01,4.712388980384689674e-01,-9.694790545959948158e-01
2.705999999999999517e+01,4.722860955896655000e-01,-9.692313060603882091e-01
2.711999999999999744e+01,4.733332931408621436e-01,-9.689844332322525844e-01
2.717999999999999972e+01,4.743804906920587872e-01,-9.687384327342913881e-01
2.723999999999999488e+01,4.754276882432552642e-01,-9.684933011895382471e-01
2.729999999999999716e+01,4.764748857944519078e-01,-9.682490352217532070e-01
2.735999999999999943e+01,4.775220833456485514e-01,-9.680056314558063146e-01
2.741999999999999460e+01,4.785692808968450840e-01,-9.677630865180520958e-01
2.747999999999999687e+01,4.796164784480417276e-01,-9.675213970366912664e-01
2.753999999999999915e+01,4.806636759992383157e-01,-9.672805596421234497e-01
2.759999999999999432e+01,4.817108735504348482e-01,-9.670405709672900141e-01
2.765999999999999659e+01,4.827580711016314918e-01,-9.668014276480056957e-01
2.771999999999999886e+01,4.838052686528281354e-01,-9.665631263232821180e-01
2.778000000000000114e+01,4.848524662040247790e-01,-9.663256636356403195e-01
2.783999999999999631e+01,4.858996637552212561e-01,-9.660890362314156210e-01
2.789999999999999858e+01,4.869468613064178997e-01,-9.658532407610521675e-01
2.796000000000000085e+01,4.879940588576145433e-01,-9.656182738793895881e-01
2.801999999999999602e+01,4.890412564088110758e-01,-9.653841322459412178e-01
2.807999999999999829e+01,4.900884539600077194e-01,-9.651508125251626602e-01
2.814000000000000057e+01,4.911356515112043630e-01,-9.649183113867145778e-01
2.819999999999999574e+01,4.921828490624008401e-01,-9.646866255057144901e-01
2.825999999999999801e+01,4.932300466135974837e-01,-9.644557515629833544e-01
2.832000000000000028e+01,4.942772441647941273e-01,-9.642256862452838195e-01
2.837999999999999545e+01,4.953244417159906599e-01,-9.639964262455503752e-01
2.843999999999999773e+01,4.963716392671873034e-01,-9.637679682631133948e-01
2.850000000000000000e+01,4.974188368183839470e-01,-9.635403090039152962e-01
2.855999999999999517e+01,4.984660343695804241e-01,-9.633134451807197074e-01
2.861999999999999744e+01,4.995132319207770677e-01,-9.630873735133155256e-01
2.867999999999999972e+01,5.005604294719736558e-01,-9.628620907287120945e-01
2.873999999999999488e+01,5.016076270231701884e-01,-9.626375935613301627e-01
2.879999999999999716e+01,5.026548245743668319e-01,-9.624138787531849593e-01
2.885999999999999943e+01,5.037020221255634755e-01,-9.621909430540643848e-01
2.891999999999999460e+01,5.047492196767600081e-01,-9.619687832217003187e-01
2.897999999999999687e+01,5.057964172279566517e-01,-9.617473960219351525e-01
2.903999999999999915e+01,5.068436147791532953e-01,-9.615267782288819953e-01
2.909999999999999432e+01,5.078908123303498279e-01,-9.613069266250793277e-01
2.915999999999999659e+01,5.089380098815464715e-01,-9.610878380016405487e-01
2.921999999999999886e+01,5.099852074327431151e-01,-9.608695091583984160e-01
2.928000000000000114e+01,5.110324049839397587e-01,-9.606519369040442680e-01
2.933999999999999631e+01,5.120796025351361802e-01,-9.604351180562621382e-01
2.939999999999999858e+01,5.131268000863328238e-01,-9.602190494418574307e-01
2.946000000000000085e+01,5.141739976375294674e-01,-9.600037278968828192e-01
2.951999999999999602e+01,5.152211951887260000e-01,-9.597891502667569297e-01
2.957999999999999829e+01,5.162683927399226436e-01,-9.595753134063806922e-01
2.964000000000000057e+01,5.173155902911192872e-01,-9.593622141802480296e-01
2.969999999999999574e+01,5.183627878423158197e-01,-9.591498494625522175e-01
2.975999999999999801e+01,5.194099853935124633e-01,-9.589382161372890234e-01
2.982000000000000028e+01,5.204571829447091069e-01,-9.587273110983554059e-01
2.987999999999999545e+01,5.215043804959056395e-01,-9.585171312496432172e-01
2.993999999999999773e+01,5.225515780471021721e-01,-9.583076735051307971e-01
3.000000000000000000e+01,5.235987755982988157e-01,-9.580989347889686814e-01
